Source,Rôle,Titre,Entreprise,Localisation,Lien,Compétences
LinkedIn,data scientist,Senior Quality Assurance Automation Engineer,TransPerfect,"Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/senior-quality-assurance-automation-engineer-at-transperfect-4267149495?position=3&pageNum=25&refId=3Fz7XIxLQOrN5G3C63ISEA%3D%3D&trackingId=q1MpFeDfRp6cUm87p7LztQ%3D%3D,"agile, bitbucket, ci/cd, java, scrum"
LinkedIn,data scientist,TECH LEAD,CIH BANK,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/tech-lead-at-cih-bank-3960689323?position=4&pageNum=25&refId=3Fz7XIxLQOrN5G3C63ISEA%3D%3D&trackingId=yKHhn0rOyuxbJvJwUPICgA%3D%3D,"docker, java, oracle, react, spring boot"
LinkedIn,data scientist,AD Software Engineer - Senior H/F,Stellantis,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/ad-software-engineer-senior-h-f-at-stellantis-3543041874?position=5&pageNum=25&refId=3Fz7XIxLQOrN5G3C63ISEA%3D%3D&trackingId=2qmS0sTmzyWoaoEAsEFYpQ%3D%3D,"agile, c++, git, github, linux, python"
LinkedIn,data scientist,Senior Tester (Automaticien ou technico fonctionnel),SQLI,Casablanca et périphérie,https://ma.linkedin.com/jobs/view/senior-tester-automaticien-ou-technico-fonctionnel-at-sqli-4279518661?position=6&pageNum=25&refId=3Fz7XIxLQOrN5G3C63ISEA%3D%3D&trackingId=ERSlahUaYo44Yd3jV45%2BPw%3D%3D,"agile, ci/cd, gitlab, java, javascript, jenkins, scrum, sql"
LinkedIn,data scientist,Ingénieur testeur et qualifieur logiciel,GEEKFACT,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-testeur-et-qualifieur-logiciel-at-geekfact-4266167529?position=7&pageNum=25&refId=3Fz7XIxLQOrN5G3C63ISEA%3D%3D&trackingId=82XiRRfZcJbt%2Bp2HL5tB1g%3D%3D,"agile, bdd, python"
LinkedIn,data scientist,Développeur Sage 1000,Inetum,"Méchouar de Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-sage-1000-at-inetum-4264804737?position=8&pageNum=25&refId=3Fz7XIxLQOrN5G3C63ISEA%3D%3D&trackingId=1AucWJVLO4YrkoS7Ptsqjw%3D%3D,sql
LinkedIn,data scientist,Ingénieur DevOps & Java (H/F),Sofrecom Maroc,"Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-devops-java-h-f-at-sofrecom-maroc-4275381271?position=9&pageNum=25&refId=3Fz7XIxLQOrN5G3C63ISEA%3D%3D&trackingId=UydzM6AO%2Fa52S420Zy%2FdGg%3D%3D,"ci/cd, gitlab, java, kanban, microservices, spring boot"
LinkedIn,data scientist,QA Automation Selenium Java / Appium,SQLI,Casablanca et périphérie,https://ma.linkedin.com/jobs/view/qa-automation-selenium-java-appium-at-sqli-4266952585?position=10&pageNum=25&refId=3Fz7XIxLQOrN5G3C63ISEA%3D%3D&trackingId=WhI7cTU%2B7aBylTUZR4ZzKA%3D%3D,"agile, ci/cd, gitlab, java, jenkins, scrum, sql"
LinkedIn,data scientist,Junior Android Engineer,Yassir,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/junior-android-engineer-at-yassir-3711699327?position=1&pageNum=27&refId=96QBPh7ksKy9%2B%2BjmQ6hoUA%3D%3D&trackingId=F47uUmEHOIFxUGWrM1muPQ%3D%3D,"docker, git, kubernetes, redis"
LinkedIn,data scientist,Développement Sénior Java Apach Camel Quarkus,WAL-IT Services,Casablanca et périphérie,https://ma.linkedin.com/jobs/view/d%C3%A9veloppement-s%C3%A9nior-java-apach-camel-quarkus-at-wal-it-services-4280957739?position=2&pageNum=27&refId=96QBPh7ksKy9%2B%2BjmQ6hoUA%3D%3D&trackingId=FWAwZYxF6uylbTnuGha4ng%3D%3D,java
LinkedIn,data scientist,Data Analyst,Expleo Group,"Tanger, Tanger-Tétouan-Al Hoceïma, Maroc",https://ma.linkedin.com/jobs/view/data-analyst-at-expleo-group-4244912212?position=3&pageNum=27&refId=96QBPh7ksKy9%2B%2BjmQ6hoUA%3D%3D&trackingId=aZC9tGwJG5a%2Bu1hHWxRNtw%3D%3D,
LinkedIn,data scientist,Ingénieur poste de travail N3,MAROC FER,"Méchouar de Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-poste-de-travail-n3-at-maroc-fer-4274237762?position=4&pageNum=27&refId=96QBPh7ksKy9%2B%2BjmQ6hoUA%3D%3D&trackingId=DInxVHH7NA%2FKpB8iUOnxLw%3D%3D,agile
LinkedIn,data scientist,Data Engineer (H/F),Smile,"Méchouar de Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/data-engineer-h-f-at-smile-4275097062?position=5&pageNum=27&refId=96QBPh7ksKy9%2B%2BjmQ6hoUA%3D%3D&trackingId=BuEMckmIoP0BO8VSqnVrsg%3D%3D,"airflow, python, snowflake, sql"
LinkedIn,data scientist,Data Engineer - X Delivery,Boston Consulting Group (BCG),"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/data-engineer-x-delivery-at-boston-consulting-group-bcg-4205212741?position=6&pageNum=27&refId=96QBPh7ksKy9%2B%2BjmQ6hoUA%3D%3D&trackingId=Khzl7KGAO22e6ddonPx1Qw%3D%3D,"airflow, aws, azure, ci/cd, data pipeline, django, docker, etl, fastapi, flask, git, google cloud, hadoop, java, jenkins, kafka, kubernetes, mongodb, mysql, nosql, postgresql, python, redis, spark, terraform"
LinkedIn,data scientist,Développeur fullstack NodeJS React,ALTEN,Casablanca et périphérie,https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-fullstack-nodejs-react-at-alten-4274598177?position=7&pageNum=27&refId=96QBPh7ksKy9%2B%2BjmQ6hoUA%3D%3D&trackingId=9vIO8paXFosN%2FPnDObMbcg%3D%3D,"agile, aws, ci/cd, docker, gcp, graphql, javascript, kanban, kubernetes, microservices, mongodb, mysql, next.js, node.js, nosql, postgresql, react, redis, scrum, typescript, websocket"
LinkedIn,data scientist,Ingénieur Test & Automatisation,Inetum,"Méchouar de Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-test-automatisation-at-inetum-4205300386?position=8&pageNum=27&refId=96QBPh7ksKy9%2B%2BjmQ6hoUA%3D%3D&trackingId=uXkUYuTWtd2iTmYqm2Uodg%3D%3D,"agile, ci/cd, git, gitlab, java, javascript, jenkins, postgresql, python, sql"
LinkedIn,data scientist,Lead Software Developer (Java/Cloud),Oracle,"Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/lead-software-developer-java-cloud-at-oracle-4236018733?position=9&pageNum=27&refId=96QBPh7ksKy9%2B%2BjmQ6hoUA%3D%3D&trackingId=D6%2B9cZeLtF%2FXu9PiNpaXJQ%3D%3D,"agile, angular, aws, azure, css, git, html, java, javascript, mongodb, node.js, nosql, oracle, python, spark, spring boot, sql, typescript"
LinkedIn,data scientist,Automotive Requirements Management engineer - DOORS DXL Expert,ALTEN,"Rabat, Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/automotive-requirements-management-engineer-doors-dxl-expert-at-alten-4270731682?position=10&pageNum=27&refId=96QBPh7ksKy9%2B%2BjmQ6hoUA%3D%3D&trackingId=TyobiDbuAWhYWI64V4zrJw%3D%3D,excel
LinkedIn,data scientist,Ingénieur infrastructure IT,Xpertize Africa,Casablanca et périphérie,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-infrastructure-it-at-xpertize-africa-4278818297?position=1&pageNum=30&refId=pLhCZUF57IEFht2yKlx3qA%3D%3D&trackingId=Lze%2Byfg5merNz5SrlANoTw%3D%3D,linux
LinkedIn,data scientist,Expert Azure Cloud MS FABRIC,AXONE,"Méchouar de Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/expert-azure-cloud-ms-fabric-at-axone-4273239234?position=2&pageNum=30&refId=pLhCZUF57IEFht2yKlx3qA%3D%3D&trackingId=7t1oCku9pazPxc55me6VJQ%3D%3D,azure
LinkedIn,data scientist,AD Test Strategy and Plan Engineer H/F,Stellantis,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/ad-test-strategy-and-plan-engineer-h-f-at-stellantis-4222271731?position=3&pageNum=30&refId=pLhCZUF57IEFht2yKlx3qA%3D%3D&trackingId=RLFy1zwVZFayadN2pOT2aA%3D%3D,"agile, excel"
LinkedIn,data scientist,Expert Salesforce,SEGULA Technologies,"Méchouar de Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/expert-salesforce-at-segula-technologies-4028606793?position=4&pageNum=30&refId=pLhCZUF57IEFht2yKlx3qA%3D%3D&trackingId=LxMItTKKz3fT0R2HB%2FSX6A%3D%3D,
LinkedIn,data scientist,Développeur Full Stack,Groupe SII,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-full-stack-at-groupe-sii-4201032840?position=5&pageNum=30&refId=pLhCZUF57IEFht2yKlx3qA%3D%3D&trackingId=7NFP7tsVeZpAdm3CXzNTZw%3D%3D,"aws, ci/cd, react"
LinkedIn,data scientist,Consultant(e) BI,Altados by Niji,Casablanca et périphérie,https://ma.linkedin.com/jobs/view/consultant-e-bi-at-altados-by-niji-4279261319?position=6&pageNum=30&refId=pLhCZUF57IEFht2yKlx3qA%3D%3D&trackingId=hA431LD7p4nPdU7uIul6Aw%3D%3D,"etl, oracle, power bi, sql"
LinkedIn,data scientist,Ingénieur études et développement .NET,Groupe SII,"Oujda, Oriental, Maroc",https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-%C3%A9tudes-et-d%C3%A9veloppement-net-at-groupe-sii-4121188637?position=7&pageNum=30&refId=pLhCZUF57IEFht2yKlx3qA%3D%3D&trackingId=CjzeSHBV1bAIAN1UEidwnA%3D%3D,"c#, ci/cd, css, docker, git, html, javascript, kanban, kubernetes, microservices, mysql, scrum, sql"
LinkedIn,data scientist,QA Automation (H/F) Expérimenté applications mobiles,Devoteam,"Rabat, Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/qa-automation-h-f-exp%C3%A9riment%C3%A9-applications-mobiles-at-devoteam-4179469257?position=8&pageNum=30&refId=pLhCZUF57IEFht2yKlx3qA%3D%3D&trackingId=nnzoIHBoE46Ctq9%2BvRhb9w%3D%3D,scrum
LinkedIn,data scientist,Software Engineer Java,Société Générale,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/software-engineer-java-at-societe-generale-4195537608?position=9&pageNum=30&refId=pLhCZUF57IEFht2yKlx3qA%3D%3D&trackingId=%2ByUQSOAOLiQZY9FGAP%2B8Ag%3D%3D,"agile, angular, docker, java, jenkins, kafka, kubernetes, oracle, postgresql, spark, spring boot, sql"
LinkedIn,data scientist,Android Developer,Cnexia,Maroc,https://ma.linkedin.com/jobs/view/android-developer-at-cnexia-4266542572?position=10&pageNum=30&refId=pLhCZUF57IEFht2yKlx3qA%3D%3D&trackingId=tYzu3OnWTgvoMD4Cu9UakQ%3D%3D,agile
LinkedIn,data scientist,.Net Developer - MO,Globant,Maroc,https://ma.linkedin.com/jobs/view/net-developer-mo-at-globant-4259563708?position=1&pageNum=32&refId=O8nFp7dgfRUWKMxWVait7g%3D%3D&trackingId=ZmTjfZ9qVjqV3ESfFBRGuQ%3D%3D,"c#, ci/cd, docker, mysql"
LinkedIn,data scientist,Développeur(se) Full Stack expérimenté Java/React,Devoteam,"Rabat, Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-se-full-stack-exp%C3%A9riment%C3%A9-java-react-at-devoteam-4103339135?position=2&pageNum=32&refId=O8nFp7dgfRUWKMxWVait7g%3D%3D&trackingId=XBg2kZ1WN0wOotmb%2B7K5zw%3D%3D,"agile, git, java, kanban, react, scrum, sql"
LinkedIn,data scientist,Business Research - Research Analyst - Casablanca - Spanish and/or Portuguese,Infomineo,"arrondissement d'Anfa, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/business-research-research-analyst-casablanca-spanish-and-or-portuguese-at-infomineo-4271433538?position=3&pageNum=32&refId=O8nFp7dgfRUWKMxWVait7g%3D%3D&trackingId=eyOjZl6%2Fjpj62MfK5SK66w%3D%3D,
LinkedIn,data scientist,Data Analyst,BNP Paribas,"Méchouar de Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/data-analyst-at-bnp-paribas-4277210022?position=4&pageNum=32&refId=O8nFp7dgfRUWKMxWVait7g%3D%3D&trackingId=u6MG5VWHv8ZgS2DXtcXlnQ%3D%3D,agile
LinkedIn,data scientist,Ingénieur études et développement PHP,Groupe SII,"Oujda, Oriental, Maroc",https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-%C3%A9tudes-et-d%C3%A9veloppement-php-at-groupe-sii-4121186888?position=5&pageNum=32&refId=O8nFp7dgfRUWKMxWVait7g%3D%3D&trackingId=LL%2BaCE%2B1g7nQnydXdAq%2Bwg%3D%3D,"agile, git, gitlab, mysql, php, postgresql, sql"
LinkedIn,data scientist,Data Engineer - Databricks,Lumenalta,Maroc,https://ma.linkedin.com/jobs/view/data-engineer-databricks-at-lumenalta-4279524853?position=6&pageNum=32&refId=O8nFp7dgfRUWKMxWVait7g%3D%3D&trackingId=mWhubXiNWjfR6FyKoiY6Xg%3D%3D,"aws, python, sql"
LinkedIn,data scientist,"Senior/Expert Data Engineer (GCP, PUB/SUB, DBT, Big Query)",SQLI,Casablanca et périphérie,https://ma.linkedin.com/jobs/view/senior-expert-data-engineer-gcp-pub-sub-dbt-big-query-at-sqli-4226421489?position=7&pageNum=32&refId=O8nFp7dgfRUWKMxWVait7g%3D%3D&trackingId=OsVYFFklu4GC1BxCSCuV9A%3D%3D,"agile, bigquery, gcp, machine learning, python, scrum, sql"
LinkedIn,data scientist,Senior Software Engineer - McKinsey Digital,McKinsey & Company,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/senior-software-engineer-mckinsey-digital-at-mckinsey-company-4219660462?position=8&pageNum=32&refId=O8nFp7dgfRUWKMxWVait7g%3D%3D&trackingId=k34uoQ%2Fn0eA0UbQmzYd0yQ%3D%3D,"agile, angular, aws, azure, c#, design patterns, docker, gcp, java, javascript, jenkins, mongodb, mysql, next.js, node.js, python, react, sql, typescript, vue.js"
LinkedIn,data scientist,Développeur BI (H/F),Sofrecom Maroc,"Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-bi-h-f-at-sofrecom-maroc-4277217650?position=9&pageNum=32&refId=O8nFp7dgfRUWKMxWVait7g%3D%3D&trackingId=knAm%2FBPs5hpwHzgCb72LDw%3D%3D,"agile, power bi, sql"
LinkedIn,data scientist,Développeur Java/Angular,Inetum,"Méchouar de Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-java-angular-at-inetum-4235359837?position=10&pageNum=32&refId=O8nFp7dgfRUWKMxWVait7g%3D%3D&trackingId=EVBnX4n3KEpULA5EWcRjgQ%3D%3D,"agile, angular, ci/cd, gitlab, java, jenkins, mysql, spring boot"
LinkedIn,data scientist,Développeur JAVA / ANGULAR,Apside Suisse 🚀,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-java-angular-at-apside-switzerland-4268337299?position=1&pageNum=35&refId=CdeDE3LkkEZnZUyQ%2BFhkiw%3D%3D&trackingId=PDcD2j9RE00U7vCYHPM4rQ%3D%3D,"agile, angular, elasticsearch, git, java, kafka, kubernetes, spring boot"
LinkedIn,data scientist,Senior JAVA Build Developer,SQLI,"Rabat, Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/senior-java-build-developer-at-sqli-4279518701?position=2&pageNum=35&refId=CdeDE3LkkEZnZUyQ%2BFhkiw%3D%3D&trackingId=cllKVZ9PQOzc4PkSmKG2Hw%3D%3D,"agile, angular, azure, bdd, bigquery, ci/cd, docker, gcp, git, gitlab, java, kafka, microservices, postgresql, react, scrum, spring boot, sql"
LinkedIn,data scientist,"Lead Data Intégration: Interfaces, API, Java, ETL, Talend, EPM",Adapt1Solution,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/lead-data-int%C3%A9gration-interfaces-api-java-etl-talend-epm-at-adapt1solution-4282132571?position=3&pageNum=35&refId=CdeDE3LkkEZnZUyQ%2BFhkiw%3D%3D&trackingId=uJX0f6Wg6Cv0PsVt1anjTQ%3D%3D,"etl, java, mongodb, mysql, oracle, power bi, python, sql, tableau"
LinkedIn,data scientist,Data Engineer Spark/Scala Senior (Maroc ) H/F,LINCOLN,Casablanca et périphérie,https://ma.linkedin.com/jobs/view/data-engineer-spark-scala-senior-maroc-h-f-at-lincoln-france-4128099064?position=4&pageNum=35&refId=CdeDE3LkkEZnZUyQ%2BFhkiw%3D%3D&trackingId=pTtHile4ej0CC7%2Bugl5ZXw%3D%3D,"bigquery, ci/cd, gcp, git, gitlab, java, kafka, kubernetes, microservices, scrum, spark"
LinkedIn,data scientist,QA automation,BROME Consulting & Technology,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/qa-automation-at-brome-consulting-technology-4200186472?position=5&pageNum=35&refId=CdeDE3LkkEZnZUyQ%2BFhkiw%3D%3D&trackingId=oxnYgKXkpTE7CDcC7dLKFg%3D%3D,"agile, angular, bdd, bitbucket, ci/cd, docker, elasticsearch, git, gitlab, java, javascript, jenkins, kafka, kubernetes, microservices, nosql, python, spring boot, sql, tdd, typescript"
LinkedIn,data scientist,Développeur Full Stack Java / React Sénior,ALTEN,"Rabat, Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-full-stack-java-react-s%C3%A9nior-at-alten-4277544027?position=6&pageNum=35&refId=CdeDE3LkkEZnZUyQ%2BFhkiw%3D%3D&trackingId=KravleugcPJPZ0qdXhcrBw%3D%3D,"bdd, ci/cd, design patterns, docker, git, java, kubernetes, mongodb, mysql, nosql, postgresql, react, scrum, spring boot"
LinkedIn,data scientist,Senior Software Engineer,APM Terminals,"Tanger, Tanger-Tétouan-Al Hoceïma, Maroc",https://ma.linkedin.com/jobs/view/senior-software-engineer-at-apm-terminals-4277531971?position=7&pageNum=35&refId=CdeDE3LkkEZnZUyQ%2BFhkiw%3D%3D&trackingId=RJ%2BxrEv%2BYqGWF6qYw5AH8w%3D%3D,"agile, bdd, c#, c++, ci/cd, design patterns, gitlab, jenkins, kafka, kubernetes, microservices, nosql, scrum, sql, tdd"
LinkedIn,data scientist,Développeur Full Stack Senior Java / React JS,Payment Center For Africa - PCA,Casablanca et périphérie,https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-full-stack-senior-java-react-js-at-payment-center-for-africa-pca-4253151359?position=8&pageNum=35&refId=CdeDE3LkkEZnZUyQ%2BFhkiw%3D%3D&trackingId=x4Dl2%2FSaVaZtVPlbDVlv1Q%3D%3D,"css, html, java, javascript, react"
LinkedIn,data scientist,Data Analyst,CIH BANK,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/data-analyst-at-cih-bank-3812380359?position=9&pageNum=35&refId=CdeDE3LkkEZnZUyQ%2BFhkiw%3D%3D&trackingId=YmXV4flJyDmshfOcU06crQ%3D%3D,
LinkedIn,data scientist,.NET Software Engineer,Forterro,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/net-software-engineer-at-forterro-4263969671?position=10&pageNum=35&refId=CdeDE3LkkEZnZUyQ%2BFhkiw%3D%3D&trackingId=fEvuQfyHNNe9FLURk%2FbX6Q%3D%3D,"agile, c#, css, html, javascript, sql"
LinkedIn,full stack developer,Junior Front-End Developer,A3malouna.com,"Rabat, Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/junior-front-end-developer-at-a3malouna-com-4215968531?position=1&pageNum=0&refId=0Ak6jxy9CmWUXV9a0s6q5A%3D%3D&trackingId=%2Fk4mTa%2FV0D9%2FqciEkA5GbQ%3D%3D,"css, html, javascript"
LinkedIn,full stack developer,Junior Back-End Developer,A3malouna.com,"Rabat, Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/junior-back-end-developer-at-a3malouna-com-4209061928?position=2&pageNum=0&refId=0Ak6jxy9CmWUXV9a0s6q5A%3D%3D&trackingId=HWEnuhbT%2BcZg1B8IpR79Kw%3D%3D,"java, node.js, python"
LinkedIn,full stack developer,Développeur Front-End Javascript Vue.JS / Nest.JS,GEEKFACT,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-front-end-javascript-vue-js-nest-js-at-geekfact-4266168283?position=3&pageNum=0&refId=0Ak6jxy9CmWUXV9a0s6q5A%3D%3D&trackingId=tl0mVfSmj9yfW2Xen1qTNw%3D%3D,javascript
LinkedIn,full stack developer,Développeur full stack ReactJS NodeJS,Alter Solutions Group,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-full-stack-reactjs-nodejs-at-alter-solutions-group-4278789134?position=4&pageNum=0&refId=0Ak6jxy9CmWUXV9a0s6q5A%3D%3D&trackingId=5kzFfqjDNpQbTXYnhkvY6Q%3D%3D,"agile, bdd, graphql, tdd, typescript"
LinkedIn,full stack developer,Développeur full stack ReactJS NodeJS,Alter Solutions Group,"Méchouar de Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-full-stack-reactjs-nodejs-at-alter-solutions-group-4260890517?position=5&pageNum=0&refId=0Ak6jxy9CmWUXV9a0s6q5A%3D%3D&trackingId=bOsbZaQI%2ByUdPy3GO9dp4g%3D%3D,"agile, bdd, graphql, tdd, typescript"
LinkedIn,full stack developer,Développeur Back-End/Front-End,BROME Consulting & Technology,"Rabat, Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-back-end-front-end-at-brome-consulting-technology-4200182774?position=6&pageNum=0&refId=0Ak6jxy9CmWUXV9a0s6q5A%3D%3D&trackingId=HYfmBUJCSomUcmbmmiN36A%3D%3D,"agile, angular, spring boot"
LinkedIn,full stack developer,Front End Developers - AI Training [Remote],Braintrust,Maroc,https://ma.linkedin.com/jobs/view/front-end-developers-ai-training-remote-at-braintrust-4220212389?position=7&pageNum=0&refId=0Ak6jxy9CmWUXV9a0s6q5A%3D%3D&trackingId=IszutRz46SoSUOb2dH0w8A%3D%3D,"c#, c++, generative ai, java, javascript, python"
LinkedIn,full stack developer,Full Stack Developer,Cnexia,"Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/full-stack-developer-at-cnexia-4248074540?position=8&pageNum=0&refId=0Ak6jxy9CmWUXV9a0s6q5A%3D%3D&trackingId=Yvya65qjLcioUdX6Z7LjYw%3D%3D,"agile, aws, azure, docker, gcp, git, kafka, kubernetes, linux, mysql, python"
LinkedIn,full stack developer,Développeur full stack,BROME Consulting & Technology,"Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-full-stack-at-brome-consulting-technology-4200184638?position=9&pageNum=0&refId=0Ak6jxy9CmWUXV9a0s6q5A%3D%3D&trackingId=t187fng7fptvOjSqkvxnjA%3D%3D,java
LinkedIn,full stack developer,Full Stack PHP (Laravel) Developer Rabat,A3malouna.com,"Rabat, Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/full-stack-php-laravel-developer-rabat-at-a3malouna-com-4225902806?position=10&pageNum=0&refId=0Ak6jxy9CmWUXV9a0s6q5A%3D%3D&trackingId=JS9DUJxk3zx%2FijmQvemD4w%3D%3D,"angular, css, design patterns, git, html, javascript, mysql, php"
LinkedIn,full stack developer,Full Stack Developer,Cnexia,"Rabat, Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/full-stack-developer-at-cnexia-4277669991?position=1&pageNum=2&refId=qPaW3UcA6Uly306B%2FyHHEg%3D%3D&trackingId=yUPABj5CGqypN6zS4bkm1Q%3D%3D,"java, sql"
LinkedIn,full stack developer,Développeur Java Full Stack (H/F),APSIDE Maroc,Casablanca et périphérie,https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-java-full-stack-h-f-at-apside-maroc-4264437343?position=2&pageNum=2&refId=qPaW3UcA6Uly306B%2FyHHEg%3D%3D&trackingId=VrKCfiL86NCDv0d4Nm8Ilw%3D%3D,"agile, angular, elasticsearch, git, java, kafka, kubernetes, spring boot"
LinkedIn,full stack developer,Full-Stack Java Developer,AVL,"Rabat, Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/full-stack-java-developer-at-avl-4281583966?position=3&pageNum=2&refId=qPaW3UcA6Uly306B%2FyHHEg%3D%3D&trackingId=HKXPw9AnoffsPmyjzX3iNA%3D%3D,"agile, azure, ci/cd, design patterns, docker, java, javascript, microservices, nosql, scrum, spring boot, sql, tdd, typescript"
LinkedIn,full stack developer,Full Stack Engineer,Steam-connect | empowering conversations,Casablanca et périphérie,https://ma.linkedin.com/jobs/view/full-stack-engineer-at-steam-connect-empowering-conversations-4264613611?position=4&pageNum=2&refId=qPaW3UcA6Uly306B%2FyHHEg%3D%3D&trackingId=RW2NxICTOJ4fWM%2FAWBaU%2FQ%3D%3D,"agile, angular, c#, git, javascript, node.js, sql, vue.js"
LinkedIn,full stack developer,Développeur full stack Java Angular,Alter Solutions Group,"Méchouar de Casablanca, Casablanca-Settat, Maroc",https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-full-stack-java-angular-at-alter-solutions-group-4260889564?position=5&pageNum=2&refId=qPaW3UcA6Uly306B%2FyHHEg%3D%3D&trackingId=8%2BeGoSDMSIcNhnTwW9bN9w%3D%3D,"agile, angular, bdd, java, spring boot, tdd"
LinkedIn,full stack developer,Javascript Fullstack Engineer - Mid-Level,Lumenalta,Maroc,https://ma.linkedin.com/jobs/view/javascript-fullstack-engineer-mid-level-at-lumenalta-4279536161?position=6&pageNum=2&refId=qPaW3UcA6Uly306B%2FyHHEg%3D%3D&trackingId=YqiBzmLF28mUL4LPla%2BAtg%3D%3D,sql
LinkedIn,full stack developer,Developpeur Fullstack Java / Angular,Astek,"Rabat, Rabat-Salé-Kénitra, Maroc",https://ma.linkedin.com/jobs/view/developpeur-fullstack-java-angular-at-astek-4269527627?position=7&pageNum=2&refId=qPaW3UcA6Uly306B%2FyHHEg%3D%3D&trackingId=j720heTPRcJsTa8c9jfscw%3D%3D,"agile, angular, ci/cd, gitlab, java, scrum"
LinkedIn,full stack developer,Ingénieur Full Stack/Ingénieure Full Stack,SII Group Morocco,Casablanca et périphérie,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-full-stack-ing%C3%A9nieure-full-stack-at-sii-group-morocco-4268973048?position=8&pageNum=2&refId=qPaW3UcA6Uly306B%2FyHHEg%3D%3D&trackingId=%2BE1o2M%2B9SveVgPPXYSDjdg%3D%3D,"agile, ci/cd, git, kanban, scrum"
